#
#  Mapping of v3 names to v4 names
#
#  This file is used by the upgrade tool.
#
3Com-Connect_Id                         	Vendor-Specific.3com.Connect_Id
H3C-Backup-NAS-IP                       	Vendor-Specific.H3C.Backup-NAS-IP
H3C-Command                             	Vendor-Specific.H3C.Command
H3C-Connect_Id                          	Vendor-Specific.H3C.Connect_Id
H3C-Control-Identifier                  	Vendor-Specific.H3C.Control-Identifier
H3C-Exec-Privilege                      	Vendor-Specific.H3C.Exec-Privilege
H3C-Ftp-Directory                       	Vendor-Specific.H3C.Ftp-Directory
H3C-Input-Average-Rate                  	Vendor-Specific.H3C.Input-Average-Rate
H3C-Input-Basic-Rate                    	Vendor-Specific.H3C.Input-Basic-Rate
H3C-Input-Interval-Gigawords            	Vendor-Specific.H3C.Input-Interval-Gigawords
H3C-Input-Interval-Octets               	Vendor-Specific.H3C.Input-Interval-Octets
H3C-Input-Interval-Packets              	Vendor-Specific.H3C.Input-Interval-Packets
H3C-Input-Peak-Rate                     	Vendor-Specific.H3C.Input-Peak-Rate
H3C-Ip-Host-Addr                        	Vendor-Specific.H3C.Ip-Host-Addr
H3C-NAS-Startup-Timestamp               	Vendor-Specific.H3C.NAS-Startup-Timestamp
H3C-Output-Average-Rate                 	Vendor-Specific.H3C.Output-Average-Rate
H3C-Output-Basic-Rate                   	Vendor-Specific.H3C.Output-Basic-Rate
H3C-Output-Interval-Gigawords           	Vendor-Specific.H3C.Output-Interval-Gigawords
H3C-Output-Interval-Octets              	Vendor-Specific.H3C.Output-Interval-Octets
H3C-Output-Interval-Packets             	Vendor-Specific.H3C.Output-Interval-Packets
H3C-Output-Peak-Rate                    	Vendor-Specific.H3C.Output-Peak-Rate
H3C-Product-ID                          	Vendor-Specific.H3C.Product-ID
H3C-Remanent-Volume                     	Vendor-Specific.H3C.Remanent-Volume
H3C-Result-Code                         	Vendor-Specific.H3C.Result-Code
H3C-Security-Level                      	Vendor-Specific.H3C.Security-Level
H3C-User-Group                          	Vendor-Specific.H3C.User-Group
H3C-User-HeartBeat                      	Vendor-Specific.H3C.User-HeartBeat
H3C-User-Notify                         	Vendor-Specific.H3C.User-Notify
HP-Access-Profile                       	Vendor-Specific.HP.Access-Profile
HP-Bandwidth-Max-Egress                 	Vendor-Specific.HP.Bandwidth-Max-Egress
HP-Bandwidth-Max-Ingress                	Vendor-Specific.HP.Bandwidth-Max-Ingress
HP-Bonjour-Inbound-Profile              	Vendor-Specific.HP.Bonjour-Inbound-Profile
HP-Bonjour-Outbound-Profile             	Vendor-Specific.HP.Bonjour-Outbound-Profile
HP-CPPM-Role                            	Vendor-Specific.HP.CPPM-Role
HP-CPPM-Secondary-Role                  	Vendor-Specific.HP.CPPM-Secondary-Role
HP-Capability-Advert                    	Vendor-Specific.HP.Capability-Advert
HP-Captive-Portal-URL                   	Vendor-Specific.HP.Captive-Portal-URL
HP-Command-Exception                    	Vendor-Specific.HP.Command-Exception
HP-Command-String                       	Vendor-Specific.HP.Command-String
HP-Cos                                  	Vendor-Specific.HP.Port-Priority-Regeneration-Table
HP-Egress-VLAN-Name                     	Vendor-Specific.HP.Egress-VLAN-Name
HP-Egress-VLANID                        	Vendor-Specific.HP.Egress-VLANID
HP-Ip-Filter-Raw                        	Vendor-Specific.HP.Ip-Filter-Raw
HP-Management-Protocol                  	Vendor-Specific.HP.Management-Protocol
HP-Nas-Filter-Rule                      	Vendor-Specific.HP.Ip-Filter-Raw
HP-Nas-Rules-IPv6                       	Vendor-Specific.HP.Nas-Rules-IPv6
HP-Port-Auth-Mode-Dot1x                 	Vendor-Specific.HP.Port-Auth-Mode-Dot1x
HP-Port-Bounce-Host                     	Vendor-Specific.HP.Port-Bounce-Host
HP-Port-Client-Limit-Dot1x              	Vendor-Specific.HP.Port-Client-Limit-Dot1x
HP-Port-Client-Limit-MA                 	Vendor-Specific.HP.Port-Client-Limit-MA
HP-Port-Client-Limit-WA                 	Vendor-Specific.HP.Port-Client-Limit-WA
HP-Port-MA-Port-Mode                    	Vendor-Specific.HP.Port-MA-Port-Mode
HP-Port-Priority-Regeneration-Table     	Vendor-Specific.HP.Port-Priority-Regeneration-Table
HP-Privilege-Level                      	Vendor-Specific.HP.Privilege-Level
HP-URI-Access                           	Vendor-Specific.HP.URI-Access
HP-URI-Exception                        	Vendor-Specific.HP.URI-Exception
HP-URI-Json-String                      	Vendor-Specific.HP.URI-Json-String
HP-URI-String                           	Vendor-Specific.HP.URI-String
HP-User-Role                            	Vendor-Specific.HP.User-Role
HP-VC-groups                            	Vendor-Specific.HP.VC-groups
HS20-AP-Version                         	Vendor-Specific.WiFi-Alliance.HS20-AP-Version
HS20-Deauthentication-Request           	Vendor-Specific.WiFi-Alliance.HS20-Deauthentication-Request
HS20-Mobile-Device-Version              	Vendor-Specific.WiFi-Alliance.HS20-Mobile-Device-Version
HS20-Session-Information-URL            	Vendor-Specific.WiFi-Alliance.HS20-Session-Information-URL
HS20-Subscription-Remediation-Needed    	Vendor-Specific.WiFi-Alliance.HS20-Subscription-Remediation-Needed
HTTP-Redirect-Profile-Name              	Vendor-Specific.Ericsson-AB.HTTP-Redirect-Profile-Name
HTTP-Redirect-URL                       	Vendor-Specific.Ericsson-AB.HTTP-Redirect-URL
Hillstone-User-Admin-Privilege          	Vendor-Specific.Hillstone.User-Admin-Privilege
Hillstone-User-Login-Type               	Vendor-Specific.Hillstone.User-Login-Type
Hillstone-User-Mobile-Number            	Vendor-Specific.Hillstone.User-Mobile-Number
Hillstone-User-Mobile-Operator          	Vendor-Specific.Hillstone.User-Mobile-Operator
Hillstone-User-Policy-dst-ip-begin      	Vendor-Specific.Hillstone.User-Policy-dst-ip-begin
Hillstone-User-Policy-dst-ip-end        	Vendor-Specific.Hillstone.User-Policy-dst-ip-end
Hillstone-User-Role-Bame                	Vendor-Specific.Hillstone.User-Role-Bame
Hillstone-User-Type                     	Vendor-Specific.Hillstone.User-Type
Hillstone-User-vsys-id                  	Vendor-Specific.Hillstone.User-vsys-id
Hillstone-VPN-DHCP-Gateway              	Vendor-Specific.Hillstone.VPN-DHCP-Gateway
Hillstone-VPN-DHCP-Mask                 	Vendor-Specific.Hillstone.VPN-DHCP-Mask
Hillstone-VPN-DHCP-Pool                 	Vendor-Specific.Hillstone.VPN-DHCP-Pool
Hillstone-VPN-DNS                       	Vendor-Specific.Hillstone.VPN-DNS
Hillstone-VPN-SNAT                      	Vendor-Specific.Hillstone.VPN-SNAT
Hillstone-VPN-Split-Route               	Vendor-Specific.Hillstone.VPN-Split-Route
Hillstone-VPN-Tunnel-IP                 	Vendor-Specific.Hillstone.VPN-Tunnel-IP
Hillstone-VPN-WINS                      	Vendor-Specific.Hillstone.VPN-WINS
Huawei-ACS-Url                          	Vendor-Specific.Huawei.ACS-Url
Huawei-ANCP-Profile                     	Vendor-Specific.Huawei.ANCP-Profile
Huawei-AVpair                           	Vendor-Specific.Huawei.AVpair
Huawei-Access-Num                       	Vendor-Specific.Huawei.Access-Num
Huawei-Access-Service                   	Vendor-Specific.Huawei.Access-Service
Huawei-Account-Info                     	Vendor-Specific.Huawei.Account-Info
Huawei-Accounting-Level                 	Vendor-Specific.Huawei.Accounting-Level
Huawei-Acct-Connection-Time             	Vendor-Specific.Huawei.Acct-Connection-Time
Huawei-Acct-IPv6-Input-Gigawords        	Vendor-Specific.Huawei.Acct-IPv6-Input-Gigawords
Huawei-Acct-IPv6-Input-Octets           	Vendor-Specific.Huawei.Acct-IPv6-Input-Octets
Huawei-Acct-IPv6-Input-Packets          	Vendor-Specific.Huawei.Acct-IPv6-Input-Packets
Huawei-Acct-IPv6-Output-Gigawords       	Vendor-Specific.Huawei.Acct-IPv6-Output-Gigawords
Huawei-Acct-IPv6-Output-Octets          	Vendor-Specific.Huawei.Acct-IPv6-Output-Octets
Huawei-Acct-IPv6-Output-Packets         	Vendor-Specific.Huawei.Acct-IPv6-Output-Packets
Huawei-Acct-Packet-Type                 	Vendor-Specific.Huawei.Acct-Packet-Type
Huawei-Acct-Terminate-Subcause          	Vendor-Specific.Huawei.Acct-Terminate-Subcause
Huawei-Acct-Update-Address              	Vendor-Specific.Huawei.Acct-Update-Address
Huawei-Application-Scene                	Vendor-Specific.Huawei.Application-Scene
Huawei-Application-Type                 	Vendor-Specific.Huawei.Application-Type
Huawei-Auth-Type                        	Vendor-Specific.Huawei.Auth-Type
Huawei-Call-Reference                   	Vendor-Specific.Huawei.Call-Reference
Huawei-Codec-Type                       	Vendor-Specific.Huawei.Codec-Type
Huawei-Command                          	Vendor-Specific.Huawei.Command
Huawei-Command-Mode                     	Vendor-Specific.Huawei.Command-Mode
Huawei-Connect-ID                       	Vendor-Specific.Huawei.Connect-ID
Huawei-Control-Identifier               	Vendor-Specific.Huawei.Control-Identifier
Huawei-DHCP-Server-IP                   	Vendor-Specific.Huawei.DHCP-Server-IP
Huawei-DHCPv4-Option121                 	Vendor-Specific.Huawei.DHCPv4-Option121
Huawei-DHCPv4-Option43                  	Vendor-Specific.Huawei.DHCPv4-Option43
Huawei-DHCPv6-Option37                  	Vendor-Specific.Huawei.DHCPv6-Option37
Huawei-DHCPv6-Option38                  	Vendor-Specific.Huawei.DHCPv6-Option38
Huawei-DNS-Server-IPv6-address          	Vendor-Specific.Huawei.DNS-Server-IPv6-address
Huawei-DPI-Policy-Name                  	Vendor-Specific.Huawei.DPI-Policy-Name
Huawei-DS-Lite-Tunnel-Name              	Vendor-Specific.Huawei.DS-Lite-Tunnel-Name
Huawei-Data-Filter                      	Vendor-Specific.Huawei.Data-Filter
Huawei-Delegated-IPv6-Prefix-Pool       	Vendor-Specific.Huawei.Delegated-IPv6-Prefix-Pool
Huawei-Destnation-IP-Addr               	Vendor-Specific.Huawei.Destnation-IP-Addr
Huawei-Destnation-Volume                	Vendor-Specific.Huawei.Destnation-Volume
Huawei-Domain-Name                      	Vendor-Specific.Huawei.Domain-Name
Huawei-Down-Priority                    	Vendor-Specific.Huawei.Down-Priority
Huawei-Down-QOS-Profile-Name            	Vendor-Specific.Huawei.Down-QOS-Profile-Name
Huawei-Dst-GK-ipaddr                    	Vendor-Specific.Huawei.Dst-GK-ipaddr
Huawei-Dst-GW-ipaddr                    	Vendor-Specific.Huawei.Dst-GW-ipaddr
Huawei-Error-Reason                     	Vendor-Specific.Huawei.Error-Reason
Huawei-Exec-Privilege                   	Vendor-Specific.Huawei.Exec-Privilege
Huawei-Ext-Specific                     	Vendor-Specific.Huawei.Ext-Specific
Huawei-FTP-Directory                    	Vendor-Specific.Huawei.FTP-Directory
Huawei-Flow-Id                          	Vendor-Specific.Huawei.Flow-Id
Huawei-Flow-Info                        	Vendor-Specific.Huawei.Flow-Info
Huawei-Framed-IPv6-Address              	Vendor-Specific.Huawei.Framed-IPv6-Address
Huawei-Framed-Pool                      	Vendor-Specific.Huawei.Framed-Pool
Huawei-Framed-Pool-Group                	Vendor-Specific.Huawei.Framed-Pool-Group
Huawei-GGSN-Vendor                      	Vendor-Specific.Huawei.GGSN-Vendor
Huawei-GGSN-Version                     	Vendor-Specific.Huawei.GGSN-Version
Huawei-Gateway-Address                  	Vendor-Specific.Huawei.Gateway-Address
Huawei-HTTP-Redirect-URL                	Vendor-Specific.Huawei.HTTP-Redirect-URL
Huawei-IGMP-Enable                      	Vendor-Specific.Huawei.IGMP-Enable
Huawei-IP-Address                       	Vendor-Specific.Huawei.IP-Address
Huawei-IPHost-Addr                      	Vendor-Specific.Huawei.IPHost-Addr
Huawei-IPv6-Policy-Route                	Vendor-Specific.Huawei.IPv6-Policy-Route
Huawei-ISP-ID                           	Vendor-Specific.Huawei.ISP-ID
Huawei-In-Kb-After-T-Switch             	Vendor-Specific.Huawei.In-Kb-After-T-Switch
Huawei-In-Kb-Before-T-Switch            	Vendor-Specific.Huawei.In-Kb-Before-T-Switch
Huawei-In-Pkt-After-T-Switch            	Vendor-Specific.Huawei.In-Pkt-After-T-Switch
Huawei-In-Pkt-Before-T-Switch           	Vendor-Specific.Huawei.In-Pkt-Before-T-Switch
Huawei-Indication-Flag                  	Vendor-Specific.Huawei.Indication-Flag
Huawei-Input-Average-Rate               	Vendor-Specific.Huawei.Input-Average-Rate
Huawei-Input-Burst-Size                 	Vendor-Specific.Huawei.Input-Burst-Size
Huawei-Input-Peak-Burst-Size            	Vendor-Specific.Huawei.Input-Peak-Burst-Size
Huawei-Input-Peak-Rate                  	Vendor-Specific.Huawei.Input-Peak-Rate
Huawei-L2TP-Terminate-Cause             	Vendor-Specific.Huawei.L2TP-Terminate-Cause
Huawei-LI-ID                            	Vendor-Specific.Huawei.LI-ID
Huawei-LI-Md-Address                    	Vendor-Specific.Huawei.LI-Md-Address
Huawei-LI-Md-Port                       	Vendor-Specific.Huawei.LI-Md-Port
Huawei-LI-Md-VpnInstance                	Vendor-Specific.Huawei.LI-Md-VpnInstance
Huawei-Layer4-Session-Limit             	Vendor-Specific.Huawei.Layer4-Session-Limit
Huawei-Lease-Time                       	Vendor-Specific.Huawei.Lease-Time
Huawei-Loopback-Address                 	Vendor-Specific.Huawei.Loopback-Address
Huawei-MNG-IPv6                         	Vendor-Specific.Huawei.MNG-IPv6
Huawei-MS-Maximum-MAC-Study-Number      	Vendor-Specific.Huawei.MS-Maximum-MAC-Study-Number
Huawei-Max-List-Num                     	Vendor-Specific.Huawei.Max-List-Num
Huawei-Max-Users-Per-Logic-Port         	Vendor-Specific.Huawei.Max-Users-Per-Logic-Port
Huawei-Multi-Account-Mode               	Vendor-Specific.Huawei.Multi-Account-Mode
Huawei-Multicast-Profile                	Vendor-Specific.Huawei.Multicast-Profile
Huawei-Multicast-Receive-Group          	Vendor-Specific.Huawei.Multicast-Receive-Group
Huawei-Multicast-Source-Group           	Vendor-Specific.Huawei.Multicast-Source-Group
Huawei-NAT-End-Port                     	Vendor-Specific.Huawei.NAT-End-Port
Huawei-NAT-Policy-Name                  	Vendor-Specific.Huawei.NAT-Policy-Name
Huawei-NAT-Port-Forwarding              	Vendor-Specific.Huawei.NAT-Port-Forwarding
Huawei-NAT-Port-Range-Update            	Vendor-Specific.Huawei.NAT-Port-Range-Update
Huawei-NAT-Public-Address               	Vendor-Specific.Huawei.NAT-Public-Address
Huawei-NAT-Start-Port                   	Vendor-Specific.Huawei.NAT-Start-Port
Huawei-New-User-Name                    	Vendor-Specific.Huawei.New-User-Name
Huawei-ONLY-Account-Type                	Vendor-Specific.Huawei.ONLY-Account-Type
Huawei-Org-GK-ipaddr                    	Vendor-Specific.Huawei.Org-GK-ipaddr
Huawei-Org-GW-ipaddr                    	Vendor-Specific.Huawei.Org-GW-ipaddr
Huawei-Original_NAS-IP_Address          	Vendor-Specific.Huawei.Original_NAS-IP_Address
Huawei-Out-Kb-After-T-Switch            	Vendor-Specific.Huawei.Out-Kb-After-T-Switch
Huawei-Out-Kb-Before-T-Switch           	Vendor-Specific.Huawei.Out-Kb-Before-T-Switch
Huawei-Out-Pkt-After-T-Switch           	Vendor-Specific.Huawei.Out-Pkt-After-T-Switch
Huawei-Out-Pkt-Before-T-Switch          	Vendor-Specific.Huawei.Out-Pkt-Before-T-Switch
Huawei-Output-Average-Rate              	Vendor-Specific.Huawei.Output-Average-Rate
Huawei-Output-Burst-Size                	Vendor-Specific.Huawei.Output-Burst-Size
Huawei-Output-Peak-Burst-Size           	Vendor-Specific.Huawei.Output-Peak-Burst-Size
Huawei-Output-Peak-Rate                 	Vendor-Specific.Huawei.Output-Peak-Rate
Huawei-PCP-Server-Name                  	Vendor-Specific.Huawei.PCP-Server-Name
Huawei-PPP-NCP-Type                     	Vendor-Specific.Huawei.PPP-NCP-Type
Huawei-PSTN-Port                        	Vendor-Specific.Huawei.PSTN-Port
Huawei-Policy-Name                      	Vendor-Specific.Huawei.Policy-Name
Huawei-Port-Mirror                      	Vendor-Specific.Huawei.Port-Mirror
Huawei-Portal-Mode                      	Vendor-Specific.Huawei.Portal-Mode
Huawei-PortalURL                        	Vendor-Specific.Huawei.PortalURL
Huawei-Primary-DNS                      	Vendor-Specific.Huawei.Primary-DNS
Huawei-Primary-WINS                     	Vendor-Specific.Huawei.Primary-WINS
Huawei-Priority                         	Vendor-Specific.Huawei.Priority
Huawei-Product-ID                       	Vendor-Specific.Huawei.Product-ID
Huawei-Provision-Code                   	Vendor-Specific.Huawei.Provision-Code
Huawei-Public-IP-Addr-State             	Vendor-Specific.Huawei.Public-IP-Addr-State
Huawei-QoS-Profile-Type                 	Vendor-Specific.Huawei.QoS-Profile-Type
Huawei-Qos-Profile-Name                 	Vendor-Specific.Huawei.Qos-Profile-Name
Huawei-Queue-Profile                    	Vendor-Specific.Huawei.Queue-Profile
Huawei-Rebinding-Time                   	Vendor-Specific.Huawei.Rebinding-Time
Huawei-Reduced-CIR                      	Vendor-Specific.Huawei.Reduced-CIR
Huawei-Reduced-PIR                      	Vendor-Specific.Huawei.Reduced-PIR
Huawei-Remain-Monney                    	Vendor-Specific.Huawei.Remain-Monney
Huawei-Remain-Time                      	Vendor-Specific.Huawei.Remain-Time
Huawei-Remanent-Volume                  	Vendor-Specific.Huawei.Remanent-Volume
Huawei-Renewal-Time                     	Vendor-Specific.Huawei.Renewal-Time
Huawei-Result-Code                      	Vendor-Specific.Huawei.Result-Code
Huawei-SIP-Server                       	Vendor-Specific.Huawei.SIP-Server
Huawei-Secondary-DNS                    	Vendor-Specific.Huawei.Secondary-DNS
Huawei-Secondary-WINS                   	Vendor-Specific.Huawei.Secondary-WINS
Huawei-Service-Chg-Cmd                  	Vendor-Specific.Huawei.Service-Chg-Cmd
Huawei-Service-Info                     	Vendor-Specific.Huawei.Service-Info
Huawei-Startup-Stamp                    	Vendor-Specific.Huawei.Startup-Stamp
Huawei-Subnet-Mask                      	Vendor-Specific.Huawei.Subnet-Mask
Huawei-Tariff-Switch-Interval           	Vendor-Specific.Huawei.Tariff-Switch-Interval
Huawei-Transfer-Num                     	Vendor-Specific.Huawei.Transfer-Num
Huawei-Transfer-Station-Id              	Vendor-Specific.Huawei.Transfer-Station-Id
Huawei-Tunnel-Group-Name                	Vendor-Specific.Huawei.Tunnel-Group-Name
Huawei-Tunnel-Session-Limit             	Vendor-Specific.Huawei.Tunnel-Session-Limit
